transaction_type,amount,starting_balance,ending_balance,destination_account,is_fraudulent
CASH_IN,3074.662931181949,67272.59821157808,70347.26114276002,,0
PAYMENT,3732.7202681788453,23528.112159731263,27260.832427910107,,0
CASH_OUT,486.54978942116213,62907.693435137626,62421.14364571647,1817626,0
CASH_OUT,8214.038016498562,30321.03868234891,22107.000665850348,9214019,0
DEBIT,8189.523978087727,50148.63604879334,41959.11207070561,,0
CASH_OUT,2968.985122373358,48485.711927844844,45516.72680547149,6603760,0
CASH_OUT,4544.231423236188,17646.723907338874,13102.492484102686,3412498,0
CASH_OUT,5191.215088225155,33743.79020876427,28552.575120539117,7717676,0
DEBIT,3079.2938957157726,94103.746003182,91024.45210746622,,1
CASH_IN,1489.7959374576767,54767.54809682329,56257.34403428096,,0
CASH_OUT,4579.284792446177,46488.077306740954,41908.79251429478,8569431,0
DEBIT,4357.841141081506,86257.80439881851,81899.963257737,,0
DEBIT,4223.1775180224495,42075.29379861663,37852.11628059418,,0
PAYMENT,5445.432125201929,48171.5927606176,53617.02488581953,,0
DEBIT,7859.039317051984,69816.05712245699,61957.017805405005,,0
CASH_IN,4393.814560616548,41985.284027673006,46379.098588289555,,0
CASH_OUT,5340.885997442726,35069.585212949976,29728.69921550725,3712975,0
DEBIT,6453.741047489872,4924.871692785651,-1528.8693547042203,,0
CASH_IN,6108.285853025498,31270.033732344775,37378.31958537027,,0
DEBIT,3771.1529511043163,31079.445080207737,27308.29212910342,,0
DEBIT,5192.754246228072,53171.333909372195,47978.579663144126,,0
DEBIT,6095.079640338106,37790.83468544448,31695.755045106376,,0
DEBIT,2743.2973249784445,93160.38021714392,90417.08289216548,,0
DEBIT,7527.078021593016,28847.421395303878,21320.34337371086,,0
CASH_IN,7863.177810428222,78012.9337371481,85876.11154757632,,0
CASH_OUT,3554.4394891110123,54395.059102550986,50840.61961343997,9629111,0
CASH_OUT,5387.340036696338,66135.48071424778,60748.14067755144,3089051,0
CASH_OUT,6284.556513342063,64920.391894717395,58635.835381375335,8986594,0
CASH_OUT,3908.7716873424947,5635.289393751671,1726.5177064091763,1012708,0
CASH_IN,5963.227691376189,49768.946420468856,55732.174111845045,,0
PAYMENT,5326.511252584331,44755.437255323355,50081.948507907684,,0
PAYMENT,2064.163644722398,27340.438106174654,29404.60175089705,,0
CASH_IN,5918.322631957116,59192.520744317364,65110.84337627448,,0
CASH_IN,2799.715167457928,84330.80631754943,87130.52148500735,,0
DEBIT,6878.405703324094,0.0,-6878.405703324094,,0
DEBIT,3657.5778497322226,39310.60648316558,35653.02863343336,,0
DEBIT,4677.42913267771,25084.676717727543,20407.247585049834,,0
CASH_OUT,7744.5578268931495,51435.55652475387,43690.99869786072,4524455,0
DEBIT,5992.76329305769,43487.57433700008,37494.81104394239,,0
PAYMENT,2841.0521608509093,37886.45574485644,40727.507905707345,,0
CASH_OUT,2970.1668584018325,63790.136566581175,60819.96970817934,5920260,0
DEBIT,3801.394422752549,82723.62602114197,78922.23159838942,,0
CASH_OUT,5789.288166713332,103226.3730351567,97437.08486844337,8828307,1
PAYMENT,5716.599629865536,35207.41903062824,40924.01866049378,,1
DEBIT,3313.7953906742614,13582.488963638614,10268.693572964352,,0
PAYMENT,2665.5810287712816,61183.9286815668,63849.50971033808,,0
PAYMENT,5563.166810171669,82209.69470646407,87772.86151663573,,0
PAYMENT,4636.279868419676,66273.79934081457,70910.07920923425,,0
DEBIT,9314.431774895475,82126.94079060623,72812.50901571075,,0
CASH_IN,5073.207313126158,45490.266587957616,50563.47390108377,,0
DEBIT,8628.50565540055,37808.51120453743,29180.005549136884,,0
PAYMENT,2659.23280379132,52308.718148026244,54967.95095181756,,0
DEBIT,1853.5741208765858,43388.936252662235,41535.36213178565,,0
PAYMENT,2759.8297349489308,63261.88042680688,66021.71016175581,,0
CASH_IN,7378.259562906933,69395.35556006982,76773.61512297674,,0
CASH_OUT,8512.203179387068,70961.67329143772,62449.47011205065,3684166,0
CASH_IN,3435.641092094732,60211.8534160878,63647.49450818253,,0
CASH_IN,4078.867940480885,54916.446533505994,58995.31447398688,,0
CASH_OUT,2662.0381795750004,65888.53378501696,63226.49560544196,2391219,0
DEBIT,1376.7203057632255,10740.161846945572,9363.441541182347,,0
CASH_OUT,6436.82339555326,54211.41504667884,47774.59165112558,8800628,0
DEBIT,5446.040605924326,51049.56114340902,45603.52053748469,,0
DEBIT,5020.975965347751,54261.607919431095,49240.63195408334,,0
PAYMENT,2199.88692567324,48247.52907491538,50447.41600058862,,0
PAYMENT,8279.91336365732,58637.10986923232,66917.02323288964,,0
CASH_OUT,3993.286523901054,38507.94156931969,34514.655045418636,4416278,0
CASH_IN,6067.252849632951,72590.4685890726,78657.72143870554,,0
CASH_OUT,2090.877189510551,59472.99554826948,57382.118358758926,1481881,0
DEBIT,4618.949620759925,53013.717157677216,48394.767536917294,,0
PAYMENT,5582.748912477167,36049.6685872776,41632.41749975477,,0
CASH_OUT,5654.150436106615,66306.3377041581,60652.18726805148,7903003,0
CASH_OUT,5309.297086473251,54133.19396988982,48823.89688341657,9839719,0
PAYMENT,5989.044984097545,34890.33212926167,40879.37711335921,,0
PAYMENT,2738.9590879340776,48866.76915173523,51605.728239669304,,1
PAYMENT,5394.74521087932,62581.65238482479,67976.39759570411,,0
DEBIT,5227.515366960555,61031.470776396505,55803.95540943595,,0
PAYMENT,5463.345368390122,59740.179356163106,65203.52472455323,,0
CASH_IN,5144.6904346383635,51850.62783482154,56995.31826945991,,1
CASH_OUT,2453.574452173205,70516.39066603793,68062.81621386472,6588427,0
PAYMENT,2364.4004957820525,74755.93007623221,77120.33057201427,,0
PAYMENT,571.4636282308975,64746.45231351081,65317.91594174171,,0
DEBIT,6635.069019690595,38250.97450288586,31615.905483195264,,0
DEBIT,6655.315019470398,28838.76565418965,22183.45063471925,,0
CASH_OUT,6687.100582444241,39121.204660568124,32434.104078123884,3110126,0
CASH_IN,5613.579924922904,89073.13495953447,94686.71488445737,,1
CASH_OUT,733.7615645637779,55633.91827654707,54900.15671198329,5222916,0
PAYMENT,2946.5790164294676,92528.8365505277,95475.41556695718,,0
CASH_IN,5340.830835186224,47596.03312825127,52936.86396343749,,0
CASH_IN,5271.036005583591,44823.72659014157,50094.76259572516,,0
CASH_IN,4554.503573695958,48518.86926711853,53073.37284081448,,0
CASH_IN,5737.834405816493,48156.51839893393,53894.35280475042,,0
CASH_OUT,5023.303415370491,34526.98176264552,29503.67834727503,3779203,0
DEBIT,5241.540931102723,27023.03463666646,21781.493705563735,,0
DEBIT,3721.869334335968,60026.732543617254,56304.863209281284,,0
PAYMENT,6964.02197224318,71098.01435194726,78062.03632419044,,0
DEBIT,4138.456782639232,98899.62601332803,94761.1692306888,,0
DEBIT,2338.701833958747,41325.74186617955,38987.04003222081,,0
DEBIT,3458.0019743625426,42946.8902627185,39488.888288355956,,0
DEBIT,4303.0676172760395,34575.414110979655,30272.346493703615,,0
PAYMENT,6988.005576737693,72514.54858747135,79502.55416420904,,0
CASH_OUT,4915.464003130414,66299.74909592529,61384.285092794875,3931461,0
CASH_IN,4627.703562068702,32461.308362509473,37089.011924578175,,0
DEBIT,2502.6731504747454,31956.038260541136,29453.365110066392,,0
CASH_OUT,6570.965179659152,69050.29517191795,62479.329992258805,8756085,0
DEBIT,3696.0956919532287,57663.92302416815,53967.827332214925,,0
DEBIT,4799.944282117328,65167.774260222875,60367.82997810555,,0
CASH_IN,7960.366153763729,32344.63043322174,40304.99658698547,,0
CASH_IN,6017.526662098609,12445.50272179587,18463.029383894478,,0
CASH_IN,1743.4919045696515,32500.699666396602,34244.19157096626,,0
DEBIT,1460.9795272950555,63755.33460022454,62294.35507292948,,0
DEBIT,4871.379099761508,92221.15957269783,87349.78047293631,,0
DEBIT,2574.51877025039,41410.720209447834,38836.201439197444,,0
CASH_IN,6297.093495265995,95517.11763753732,101814.21113280332,,0
PAYMENT,5084.526129929958,66596.39534983377,71680.92147976373,,0
CASH_OUT,5330.769538047726,22139.353965823477,16808.58442777575,8072945,0
PAYMENT,3586.5136367152936,54280.67675622064,57867.19039293593,,0
DEBIT,8482.767310573412,67279.48556823721,58796.7182576638,,0
DEBIT,10685.187456020918,1490.3420289462665,-9194.845427074652,,0
PAYMENT,4442.830552486571,62889.02315826764,67331.8537107542,,0
DEBIT,5706.078496830002,73454.42359646225,67748.34509963225,,0
CASH_OUT,5194.834686128625,57977.36248262286,52782.527796494236,9952999,0
DEBIT,4480.626273117863,48765.57578637153,44284.94951325367,,0
CASH_OUT,3335.8590645344066,46541.46833997186,43205.609275437455,2521399,0
PAYMENT,2830.0640250390456,45373.553446163554,48203.6174712026,,0
PAYMENT,2728.805468948952,26480.403924657818,29209.20939360677,,0
DEBIT,5810.480051098291,36249.523361900654,30439.043310802364,,0
CASH_OUT,3960.6510435927294,41668.11908695681,37707.46804336408,4740843,0
DEBIT,0.0,52269.886924514845,52269.886924514845,,0
CASH_IN,5889.716441196645,38863.70484685867,44753.42128805532,,0
CASH_IN,4923.477435071688,32617.415150041397,37540.892585113084,,0
CASH_IN,7693.346002802293,65195.4171825169,72888.7631853192,,0
CASH_IN,5746.244794182018,57412.27943895711,63158.524233139135,,0
DEBIT,2042.6528073794057,39215.40926420866,37172.75645682926,,0
CASH_IN,540.6467185400379,60125.56942975175,60666.21614829179,,0
CASH_OUT,3561.055231324125,40936.8421262813,37375.78689495717,8015490,0
PAYMENT,3749.7851586126944,51261.3005897624,55011.085748375095,,0
PAYMENT,6886.318402000334,69500.88109445733,76387.19949645767,,0
CASH_IN,4982.258135420853,37925.17813667473,42907.43627209558,,0
CASH_IN,7267.376996197017,26551.76784332514,33819.14483952215,,1
CASH_IN,2350.3338885947305,47097.30833957317,49447.6422281679,,0
DEBIT,6930.528768760896,22730.69967629076,15800.170907529862,,0
PAYMENT,6441.978306861839,44451.029812980494,50893.008119842336,,0
CASH_IN,963.5317771376072,44387.250413730864,45350.78219086847,,0
CASH_OUT,7645.235682521545,726.3175218887409,-6918.918160632804,7337837,0
CASH_IN,5186.916983532706,60612.7032748902,65799.6202584229,,0
PAYMENT,5784.089007737011,46346.20466637359,52130.2936741106,,0
CASH_IN,3270.2077751431543,73637.92905543871,76908.13683058186,,0
PAYMENT,7550.494025843945,54310.63959588165,61861.133621725596,,0
CASH_IN,2628.2953415222605,64712.17140631097,67340.46674783323,,0
CASH_OUT,6664.184036747892,73800.77506414086,67136.59102739298,3007648,0
CASH_IN,6641.214951817343,47365.65834458508,54006.873296402424,,0
CASH_OUT,3051.6651436555558,49983.53622272196,46931.871079066404,4020124,0
CASH_OUT,8966.747198845147,18529.135532195363,9562.388333350216,9992509,0
CASH_IN,5463.0569604350385,74790.75490468483,80253.81186511987,,0
CASH_OUT,6307.785220542049,47086.052005568905,40778.266785026855,6024043,0
DEBIT,1945.7584093284886,29885.388993040367,27939.630583711878,,0
CASH_IN,9235.460006017129,64794.44972974855,74029.90973576569,,0
CASH_IN,2550.8861195498203,6404.3761607149645,8955.262280264786,,1
CASH_OUT,7049.772865531861,41414.515542536436,34364.74267700457,7230980,0
CASH_OUT,3010.456564136609,68166.22082423682,65155.764260100215,5905856,0
CASH_IN,3762.022394304635,41245.5629606819,45007.585354986535,,0
DEBIT,6577.508087770894,35641.56098102837,29064.052893257478,,0
CASH_OUT,7055.105427350314,41676.90405774099,34621.79863039068,4083006,0
CASH_OUT,2457.431501771796,9801.414710628524,7343.983208856727,5630469,0
PAYMENT,7180.944338113988,64309.56863566067,71490.51297377466,,0
DEBIT,7089.960990266388,47542.27916046174,40452.31817019535,,0
DEBIT,3124.093182310215,44553.50780010476,41429.414617794544,,0
CASH_IN,8197.29518718222,44626.62767181917,52823.922859001395,,0
DEBIT,2086.284743503924,50281.59596929169,48195.311225787766,,0
CASH_IN,3750.4548344447694,63068.747413441335,66819.2022478861,,0
PAYMENT,5958.0052481839775,48958.72917601502,54916.73442419899,,0
DEBIT,3292.867430594787,22767.269036403755,19474.40160580897,,0
CASH_OUT,5527.638171358682,61510.32243088134,55982.684259522655,1813072,0
PAYMENT,5482.152157606591,59971.39382008453,65453.54597769112,,0
CASH_IN,4625.8514601545585,54110.539964329204,58736.391424483765,,0
PAYMENT,6664.80107718112,71504.82613922638,78169.6272164075,,0
CASH_IN,4543.278414684722,50607.57352825918,55150.8519429439,,0
PAYMENT,5463.082137627612,72227.52177978512,77690.60391741274,,0
CASH_IN,7292.943754975805,78144.22042956793,85437.16418454373,,0
DEBIT,6581.372420051681,61646.25771048965,55064.88529043797,,0
CASH_OUT,6572.034581628417,35041.327562441256,28469.29298081284,7304627,0
CASH_IN,2701.6407955664395,47384.285629951184,50085.926425517624,,0
PAYMENT,6049.585151002643,74777.12068116748,80826.70583217012,,0
CASH_IN,3243.0024180609907,20047.442678609863,23290.445096670854,,0
CASH_IN,2437.1700404439475,42160.92663642782,44598.09667687177,,0
CASH_IN,4856.587307430063,43140.70327106512,47997.29057849518,,0
PAYMENT,3191.4096266968204,32695.78799292533,35887.19761962215,,0
CASH_OUT,6581.235437679954,67457.57899837573,60876.34356069577,6282098,0
DEBIT,6629.070919390648,57536.301420815544,50907.2305014249,,0
CASH_OUT,1194.7475271371163,35778.83286799016,34584.085340853046,3098299,0
CASH_IN,3343.39492084622,62110.25840471679,65453.65332556301,,0
PAYMENT,2080.4266561640025,46831.67530663564,48912.10196279964,,0
CASH_OUT,4074.7414468142188,32196.108535553147,28121.367088738927,7517656,0
CASH_IN,5910.351339737648,35741.63179514266,41651.98313488031,,0
DEBIT,4515.423803643223,58721.0214955188,54205.59769187558,,0
DEBIT,3820.4815186657293,68780.19757043678,64959.71605177105,,0
DEBIT,7600.353053626279,40264.63534090428,32664.282287278,,0
CASH_IN,390.28565480742327,60888.82667338023,61279.11232818765,,0
PAYMENT,7473.74378703645,81635.08315154965,89108.8269385861,,0
CASH_OUT,3911.4234136890286,24822.58887259494,20911.16545890591,5614524,0
DEBIT,4843.7819797744205,57113.39745677247,52269.61547699805,,0
CASH_IN,3945.273324559783,66613.11382590816,70558.38715046794,,0
CASH_IN,8085.776211078237,48097.00366802339,56182.779879101625,,0
CASH_OUT,2538.043006389481,74765.66421711294,72227.62121072346,3578768,0
DEBIT,5023.472739443871,93976.74076522568,88953.26802578181,,0
CASH_IN,6054.8773037199935,56867.10696772606,62921.984271446054,,0
CASH_OUT,1777.994464229665,45328.20535444002,43550.21089021035,6775619,0
PAYMENT,3160.203659107693,69539.65615323914,72699.85981234683,,0
PAYMENT,4703.642933003542,66841.37720755802,71545.02014056157,,1
PAYMENT,3226.6699306312503,0.0,3226.6699306312503,,0
DEBIT,3368.8164575617,49945.28887817773,46576.47242061603,,0
CASH_OUT,4300.274673847125,42108.01066521772,37807.735991370595,4104851,0
CASH_OUT,6299.162663292346,57934.11383027834,51634.95116698599,4625369,0
CASH_IN,4314.564446243711,46126.83439412419,50441.3988403679,,0
CASH_IN,7156.852388945893,48296.47815457996,55453.33054352586,,0
CASH_IN,3004.4844346812906,32735.744810778368,35740.22924545966,,0
CASH_OUT,2496.155479053095,64690.58436848975,62194.428889436655,1894567,1
CASH_IN,8852.690811442268,83100.84442937464,91953.53524081691,,0
CASH_OUT,3684.0837446689775,33046.5610156993,29362.477271030322,6237658,0
CASH_OUT,2378.17598585568,22058.899537060533,19680.723551204854,3508982,0
PAYMENT,1515.8921164563394,50400.06439654928,51915.956513005614,,0
CASH_IN,7150.206907617878,49426.88677929472,56577.0936869126,,0
PAYMENT,4317.390970679881,73418.6557224072,77736.04669308709,,0
DEBIT,4492.580529867203,25416.10095242936,20923.520422562156,,0
DEBIT,4681.596576826721,39240.89649951805,34559.29992269133,,0
DEBIT,7025.885769339562,7045.935214662939,20.049445323376858,,0
CASH_OUT,4640.940332048159,77499.67272423646,72858.73239218829,6099169,0
CASH_OUT,9688.107557665251,55010.89256646727,45322.78500880202,3005671,0
CASH_OUT,5267.521148108459,40731.341720384065,35463.82057227561,6536231,0
CASH_IN,7123.569533916642,23554.57042817647,30678.13996209311,,0
PAYMENT,6610.479715808813,25390.478836454982,32000.958552263794,,0
CASH_OUT,4927.105359483925,58285.337995827824,53358.2326363439,5353616,0
PAYMENT,3826.0580279590736,27851.499087985794,31677.557115944866,,0
PAYMENT,5663.927857133107,52080.10846297139,57744.0363201045,,0
PAYMENT,6020.197462414546,90858.89722270062,96879.09468511517,,0
CASH_IN,3854.8279037469456,43048.247541103585,46903.07544485053,,0
CASH_IN,5332.677731901312,30771.11112051242,36103.78885241373,,0
DEBIT,7472.409956519192,57640.14410905526,50167.73415253607,,0
DEBIT,9139.895478139359,25484.16518436545,16344.269706226092,,0
PAYMENT,6708.738640698843,84399.69060658806,91108.4292472869,,0
DEBIT,8725.519372760564,78072.3933705667,69346.87399780613,,0
PAYMENT,3741.2515775870884,46716.56762092712,50457.819198514204,,0
CASH_IN,6403.764504118588,32054.136371515604,38457.900875634194,,0
CASH_IN,7677.039017162544,41484.602544492795,49161.64156165534,,0
CASH_IN,3207.3333340560084,44086.68775829143,47294.02109234744,,0
CASH_OUT,4028.8197759099817,57671.3426341413,53642.52285823132,2001234,0
PAYMENT,8475.809523670501,70792.64658602233,79268.45610969282,,0
CASH_IN,3049.80228842612,29269.747384828202,32319.54967325432,,0
PAYMENT,2317.7399346885786,70218.19130685489,72535.93124154347,,0
DEBIT,8055.963147279022,62353.71225622596,54297.74910894694,,0
DEBIT,7393.526449960877,39844.21018386787,32450.683733906997,,0
CASH_IN,5864.240487967539,28265.762086459792,34130.00257442733,,0
PAYMENT,4908.578490708345,52324.654345851355,57233.2328365597,,0
CASH_IN,4122.950988790036,28808.230325958317,32931.181314748355,,0
DEBIT,5563.897747618103,70473.61698325211,64909.71923563401,,0
CASH_IN,8159.6139148031,27522.344557355907,35681.95847215901,,0
PAYMENT,5477.132252284152,60954.12386326288,66431.25611554703,,0
DEBIT,9333.918534493932,48387.67270369836,39053.754169204425,,0
CASH_OUT,3204.116028719539,38787.50231249598,35583.38628377644,3975824,0
DEBIT,4960.638491343461,47943.36987361418,42982.73138227072,,0
CASH_OUT,4253.882664672169,71599.66339268403,67345.78072801186,5297112,0
CASH_IN,2829.7169136753346,26154.851820124204,28984.56873379954,,0
CASH_IN,4693.832533980689,41756.868896163665,46450.701430144356,,0
PAYMENT,5834.65860332088,34965.12870625624,40799.78730957712,,0
CASH_OUT,6048.46035990406,49227.65732902571,43179.19696912165,2924651,0
CASH_IN,9340.904357889112,36306.38214974692,45647.28650763603,,0
CASH_OUT,5928.934939447119,14638.375152267712,8709.440212820593,2915619,0
CASH_IN,7300.273607359231,28897.249061352755,36197.52266871199,,0
DEBIT,5132.188492597952,82755.10037076223,77622.91187816428,,0
CASH_IN,8356.11120090519,54934.56422572545,63290.67542663064,,0
PAYMENT,9796.898571176138,54247.24107616155,64044.13964733768,,0
DEBIT,6062.1702619519,44347.752199827235,38285.58193787534,,0
PAYMENT,3014.6819690968373,48967.49151781661,51982.17348691345,,0
DEBIT,3902.3899544456635,41403.7615433724,37501.37158892673,,0
CASH_OUT,5563.868606410324,60538.5706208213,54974.70201441098,4507367,0
